Stations_id; Referenzjahr; Qualitaetsniveau; Objekt_id; Phase_id; Eintrittsdatum;Eintrittsdatum_QB; Jultag;eor;
        7521;          2023;             10;              202;             10;       20230917;                1;    260;eor;                                                                            
        7521;          2023;             10;              202;             12;       20230925;                1;    268;eor;                                                                            
        7521;          2023;             10;              202;             15;       20230420;                1;    110;eor;                                                                            
        7521;          2023;             10;              202;             18;       20230525;                1;    145;eor;                                                                            
        7521;          2023;             10;              202;             19;       20230609;                1;    160;eor;                                                                            
        7521;          2023;             10;              202;             21;       20230714;                1;    195;eor;                                                                            
        7521;          2023;             10;              202;             24;       20230725;                1;    206;eor;                                                                            
        7521;          2024;             10;              202;             10;       20240919;                1;    262;eor;                                                                            
        7521;          2024;             10;              202;             12;       20240928;                1;    271;eor;                                                                            
        7521;          2024;             10;              202;             15;       20240515;                1;    135;eor;                                                                            
        7521;          2024;             10;              202;             18;       20240522;                1;    142;eor;                                                                            
        7521;          2024;             10;              202;             19;       20240723;                1;    204;eor;                                                                            
        7521;          2024;             10;              202;             21;       20240727;                1;    208;eor;                                                                            
        7521;          2024;             10;              202;             24;       20240802;                1;    214;eor;                                                                            
        7532;          2023;             10;              202;             10;       20231002;                1;    275;eor;                                                                            
        7532;          2023;             10;              202;             12;       20231013;                1;    286;eor;                                                                            
        7532;          2023;             10;              202;             15;       20230417;                1;    107;eor;                                                                            
        7532;          2023;             10;              202;             18;       20230602;                1;    153;eor;                                                                            
        7532;          2023;             10;              202;             19;       20230706;                1;    187;eor;                                                                            
        7532;          2023;             10;              202;             21;       20230715;                1;    196;eor;                                                                            
        7532;          2023;             10;              202;             24;       20230817;                1;    229;eor;                                                                            
        7532;          2024;             10;              202;             10;       20240922;                1;    265;eor;                                                                            
        7532;          2024;             10;              202;             12;       20241006;                1;    279;eor;                                                                            
        7532;          2024;             10;              202;             15;       20240412;                1;    102;eor;                                                                            
        7532;          2024;             10;              202;             18;       20240523;                1;    143;eor;                                                                            
        7532;          2024;             10;              202;             19;       20240710;                1;    191;eor;                                                                            
        7532;          2024;             10;              202;             21;       20240724;                1;    205;eor;                                                                            
        7532;          2024;             10;              202;             24;       20240812;                1;    224;eor;                                                                            
        7532;          2025;              1;              202;             10;       20250917;                1;    260;eor;                                                                            
        7532;          2025;              1;              202;             12;       20251004;                1;    277;eor;                                                                            
        7532;          2025;              1;              202;             15;       20250419;                1;    109;eor;                                                                            
        7532;          2025;              1;              202;             18;       20250530;                1;    150;eor;                                                                            
        7532;          2025;              1;              202;             19;       20250713;                1;    194;eor;                                                                            
        7532;          2025;              1;              202;             21;       20250727;                1;    208;eor;                                                                            
        7532;          2025;              1;              202;             24;       20250811;                1;    223;eor;                                                                            
        7549;          2024;             10;              202;             24;       20240719;                1;    200;eor;                                                                            
        7592;          2023;             10;              202;             10;       20230921;                1;    264;eor;                                                                            
        7592;          2023;             10;              202;             12;       20231001;                1;    274;eor;                                                                            
        7592;          2023;             10;              202;             15;       20230501;                1;    121;eor;                                                                            
        7592;          2023;             10;              202;             18;       20230529;                1;    149;eor;                                                                            
        7592;          2023;             10;              202;             19;       20230705;                1;    186;eor;                                                                            
        7592;          2023;             10;              202;             21;       20230716;                1;    197;eor;                                                                            
        7592;          2023;             10;              202;             24;       20230810;                1;    222;eor;                                                                            
        7592;          2024;             10;              202;             10;       20241004;                1;    277;eor;                                                                            
        7592;          2024;             10;              202;             12;       20241018;                1;    291;eor;                                                                            
        7592;          2024;             10;              202;             15;       20240409;                1;     99;eor;                                                                            
        7592;          2024;             10;              202;             18;       20240519;                1;    139;eor;                                                                            
        7592;          2024;             10;              202;             19;       20240628;                1;    179;eor;                                                                            
        7592;          2024;             10;              202;             21;       20240704;                1;    185;eor;                                                                            
        7592;          2024;             10;              202;             24;       20240716;                1;    197;eor;                                                                            
        7592;          2025;              1;              202;             10;       20250926;                1;    269;eor;                                                                            
        7592;          2025;              1;              202;             12;       20251007;                1;    280;eor;                                                                            
        7592;          2025;              1;              202;             15;       20250417;                1;    107;eor;                                                                            
        7592;          2025;              1;              202;             18;       20250527;                1;    147;eor;                                                                            
        7592;          2025;              1;              202;             19;       20250630;                1;    181;eor;                                                                            
        7592;          2025;              1;              202;             21;       20250711;                1;    192;eor;                                                                            
        7592;          2025;              1;              202;             24;       20250726;                1;    207;eor;                                                                            
        7608;          2023;             10;              202;             10;       20230919;                1;    262;eor;                                                                            
        7608;          2023;             10;              202;             12;       20230925;                1;    268;eor;                                                                            
        7608;          2023;             10;              202;             15;       20230421;                1;    111;eor;                                                                            
        7608;          2023;             10;              202;             18;       20230606;                1;    157;eor;                                                                            
        7608;          2023;             10;              202;             19;       20230627;                1;    178;eor;                                                                            
        7608;          2023;             10;              202;             21;       20230719;                1;    200;eor;                                                                            
        7608;          2023;             10;              202;             24;       20230816;                1;    228;eor;                                                                            
        7608;          2024;             10;              202;             10;       20240922;                1;    265;eor;                                                                            
        7608;          2024;             10;              202;             12;       20241001;                1;    274;eor;                                                                            
        7608;          2024;             10;              202;             15;       20240410;                1;    100;eor;                                                                            
        7608;          2024;             10;              202;             18;       20240522;                1;    142;eor;                                                                            
        7608;          2024;             10;              202;             24;       20240729;                1;    210;eor;                                                                            
        7608;          2025;              1;              202;             10;       20250923;                1;    266;eor;                                                                            
        7608;          2025;              1;              202;             12;       20251004;                1;    277;eor;                                                                            
        7608;          2025;              1;              202;             15;       20250408;                1;     98;eor;                                                                            
        7608;          2025;              1;              202;             18;       20250527;                1;    147;eor;                                                                            
        7608;          2025;              1;              202;             21;       20250719;                1;    200;eor;                                                                            
        7608;          2025;              1;              202;             24;       20250809;                1;    221;eor;                                                                            
        7623;          2023;             10;              202;             10;       20231020;                1;    293;eor;                                                                            
        7623;          2023;             10;              202;             12;       20231101;                1;    305;eor;                                                                            
        7623;          2023;             10;              202;             15;       20230510;                1;    130;eor;                                                                            
        7623;          2023;             10;              202;             18;       20230608;                1;    159;eor;                                                                            
        7623;          2023;             10;              202;             19;       20230715;                1;    196;eor;                                                                            
        7623;          2023;             10;              202;             21;       20230728;                1;    209;eor;                                                                            
        7623;          2023;             10;              202;             24;       20230826;                1;    238;eor;                                                                            
        7623;          2024;             10;              202;             10;       20240923;                1;    266;eor;                                                                            
        7623;          2024;             10;              202;             12;       20241004;                1;    277;eor;                                                                            
        7623;          2024;             10;              202;             15;       20240515;                1;    135;eor;                                                                            
        7623;          2024;             10;              202;             18;       20240626;                1;    177;eor;                                                                            
        7623;          2024;             10;              202;             19;       20240728;                1;    209;eor;                                                                            
        7623;          2024;             10;              202;             21;       20240810;                1;    222;eor;                                                                            
        7623;          2024;             10;              202;             24;       20240821;                1;    233;eor;                                                                            
        7623;          2025;              1;              202;             10;       20251005;                1;    278;eor;                                                                            
        7623;          2025;              1;              202;             12;       20251012;                1;    285;eor;                                                                            
        7623;          2025;              1;              202;             15;       20250505;                1;    125;eor;                                                                            
        7623;          2025;              1;              202;             18;       20250602;                1;    153;eor;                                                                            
        7623;          2025;              1;              202;             19;       20250720;                1;    201;eor;                                                                            
        7623;          2025;              1;              202;             21;       20250712;                1;    193;eor;                                                                            
        7623;          2025;              1;              202;             24;       20250812;                1;    224;eor;                                                                            
        7642;          2023;             10;              202;             10;       20230925;                1;    268;eor;                                                                            
        7642;          2023;             10;              202;             12;       20231006;                1;    279;eor;                                                                            
        7642;          2023;             10;              202;             15;       20230506;                2;    126;eor;                                                                            
        7642;          2023;             10;              202;             18;       20230612;                1;    163;eor;                                                                            
        7642;          2023;             10;              202;             19;       20230623;                1;    174;eor;                                                                            
        7642;          2023;             10;              202;             21;       20230703;                1;    184;eor;                                                                            
        7642;          2023;             10;              202;             24;       20230724;                1;    205;eor;                                                                            
        7650;          2023;             10;              202;             10;       20231005;                1;    278;eor;                                                                            
        7650;          2023;             10;              202;             12;       20231008;                1;    281;eor;                                                                            
        7650;          2023;             10;              202;             15;       20230427;                1;    117;eor;                                                                            
        7650;          2023;             10;              202;             18;       20230528;                1;    148;eor;                                                                            
        7650;          2023;             10;              202;             19;       20230703;                1;    184;eor;                                                                            
        7650;          2023;             10;              202;             21;       20230721;                1;    202;eor;                                                                            
        7650;          2023;             10;              202;             24;       20230805;                1;    217;eor;                                                                            
        7650;          2024;             10;              202;             10;       20240923;                1;    266;eor;                                                                            
        7650;          2024;             10;              202;             12;       20241007;                1;    280;eor;                                                                            
        7650;          2024;             10;              202;             15;       20240414;                1;    104;eor;                                                                            
        7650;          2024;             10;              202;             18;       20240525;                1;    145;eor;                                                                            
        7650;          2024;             10;              202;             19;       20240623;                1;    174;eor;                                                                            
        7650;          2024;             10;              202;             21;       20240720;                1;    201;eor;                                                                            
        7650;          2024;             10;              202;             24;       20240811;                1;    223;eor;                                                                            
        7650;          2025;              1;              202;             10;       20250927;                1;    270;eor;                                                                            
        7650;          2025;              1;              202;             12;       20251009;                1;    282;eor;                                                                            
        7650;          2025;              1;              202;             15;       20250413;                1;    103;eor;                                                                            
        7650;          2025;              1;              202;             18;       20250524;                1;    144;eor;                                                                            
        7650;          2025;              1;              202;             19;       20250624;                1;    175;eor;                                                                            
        7650;          2025;              1;              202;             21;       20250712;                1;    193;eor;                                                                            
        7650;          2025;              1;              202;             24;       20250809;                1;    221;eor;                                                                            
        7662;          2023;             10;              202;             10;       20231005;                1;    278;eor;                                                                            
        7662;          2023;             10;              202;             12;       20231011;                1;    284;eor;                                                                            
        7662;          2023;             10;              202;             15;       20230419;                1;    109;eor;                                                                            
        7662;          2023;             10;              202;             18;       20230605;                1;    156;eor;                                                                            
        7662;          2023;             10;              202;             19;       20230703;                1;    184;eor;                                                                            
        7662;          2023;             10;              202;             21;       20230715;                1;    196;eor;                                                                            
        7662;          2023;             10;              202;             24;       20230805;                1;    217;eor;                                                                            
        7662;          2024;             10;              202;             10;       20241010;                1;    283;eor;                                                                            
        7662;          2024;             10;              202;             12;       20241017;                1;    290;eor;                                                                            
        7662;          2024;             10;              202;             15;       20240410;                1;    100;eor;                                                                            
        7662;          2024;             10;              202;             18;       20240525;                1;    145;eor;                                                                            
        7662;          2024;             10;              202;             19;       20240625;                1;    176;eor;                                                                            
        7662;          2024;             10;              202;             21;       20240713;                1;    194;eor;                                                                            
        7662;          2024;             10;              202;             24;       20240731;                1;    212;eor;                                                                            
        7662;          2025;              1;              202;             10;       20251004;                1;    277;eor;                                                                            
        7662;          2025;              1;              202;             12;       20251012;                1;    285;eor;                                                                            
        7662;          2025;              1;              202;             15;       20250422;                1;    112;eor;                                                                            
        7662;          2025;              1;              202;             18;       20250531;                1;    151;eor;                                                                            
        7662;          2025;              1;              202;             19;       20250701;                1;    182;eor;                                                                            
        7662;          2025;              1;              202;             21;       20250716;                1;    197;eor;                                                                            
        7662;          2025;              1;              202;             24;       20250810;                1;    222;eor;                                                                            
        7682;          2023;             10;              202;             10;       20231015;                1;    288;eor;                                                                            
        7682;          2023;             10;              202;             12;       20231025;                1;    298;eor;                                                                            
        7682;          2023;             10;              202;             15;       20230410;                1;    100;eor;                                                                            
        7682;          2023;             10;              202;             18;       20230525;                1;    145;eor;                                                                            
        7682;          2023;             10;              202;             19;       20230610;                1;    161;eor;                                                                            
        7682;          2023;             10;              202;             21;       20230708;                1;    189;eor;                                                                            
        7682;          2023;             10;              202;             24;       20230821;                1;    233;eor;                                                                            
        7682;          2024;             10;              202;             10;       20240927;                1;    270;eor;                                                                            
        7682;          2024;             10;              202;             12;       20241006;                1;    279;eor;                                                                            
        7682;          2024;             10;              202;             15;       20240423;                1;    113;eor;                                                                            
        7682;          2024;             10;              202;             18;       20240530;                1;    150;eor;                                                                            
        7682;          2024;             10;              202;             19;       20240627;                1;    178;eor;                                                                            
        7682;          2024;             10;              202;             21;       20240713;                1;    194;eor;                                                                            
        7682;          2024;             10;              202;             24;       20240812;                1;    224;eor;                                                                            
        7682;          2025;              1;              202;             10;       20251015;                1;    288;eor;                                                                            
        7682;          2025;              1;              202;             12;       20251025;                1;    298;eor;                                                                            
        7682;          2025;              1;              202;             15;       20250425;                1;    115;eor;                                                                            
        7682;          2025;              1;              202;             18;       20250601;                1;    152;eor;                                                                            
        7682;          2025;              1;              202;             19;       20250628;                1;    179;eor;                                                                            
        7682;          2025;              1;              202;             21;       20250711;                1;    192;eor;                                                                            
        7682;          2025;              1;              202;             24;       20250812;                1;    224;eor;                                                                            
        7686;          2025;              1;              202;             15;       20250413;                1;    103;eor;                                                                            
        7686;          2025;              1;              202;             18;       20250527;                1;    147;eor;                                                                            
        7686;          2025;              1;              202;             19;       20250628;                1;    179;eor;                                                                            
        7686;          2025;              1;              202;             21;       20250725;                1;    206;eor;                                                                            
        7686;          2025;              1;              202;             24;       20250828;                1;    240;eor;                                                                            
        7697;          2023;             10;              202;             10;       20231010;                1;    283;eor;                                                                            
        7697;          2023;             10;              202;             12;       20231026;                1;    299;eor;                                                                            
        7697;          2023;             10;              202;             15;       20230503;                1;    123;eor;                                                                            
        7697;          2023;             10;              202;             18;       20230529;                1;    149;eor;                                                                            
        7697;          2023;             10;              202;             19;       20230626;                1;    177;eor;                                                                            
        7697;          2023;             10;              202;             21;       20230708;                1;    189;eor;                                                                            
        7697;          2023;             10;              202;             24;       20230814;                1;    226;eor;                                                                            
        7697;          2024;             10;              202;             10;       20240924;                1;    267;eor;                                                                            
        7697;          2024;             10;              202;             12;       20241005;                1;    278;eor;                                                                            
        7697;          2024;             10;              202;             15;       20240429;                1;    119;eor;                                                                            
        7697;          2024;             10;              202;             18;       20240529;                1;    149;eor;                                                                            
        7697;          2024;             10;              202;             19;       20240703;                1;    184;eor;                                                                            
        7697;          2024;             10;              202;             21;       20240713;                1;    194;eor;                                                                            
        7697;          2024;             10;              202;             24;       20240807;                1;    219;eor;                                                                            
        7697;          2025;              1;              202;             10;       20251001;                1;    274;eor;                                                                            
        7697;          2025;              1;              202;             12;       20251015;                1;    288;eor;                                                                            
        7697;          2025;              1;              202;             15;       20250426;                1;    116;eor;                                                                            
        7697;          2025;              1;              202;             18;       20250519;                1;    139;eor;                                                                            
        7697;          2025;              1;              202;             19;       20250617;                1;    168;eor;                                                                            
        7697;          2025;              1;              202;             21;       20250709;                1;    190;eor;                                                                            
        7697;          2025;              1;              202;             24;       20250814;                1;    226;eor;                                                                            
        7711;          2023;             10;              202;             10;       20230929;                1;    272;eor;                                                                            
        7711;          2023;             10;              202;             12;       20231007;                1;    280;eor;                                                                            
        7711;          2023;             10;              202;             15;       20230331;                1;     90;eor;                                                                            
        7711;          2023;             10;              202;             18;       20230523;                1;    143;eor;                                                                            
        7711;          2023;             10;              202;             19;       20230706;                1;    187;eor;                                                                            
        7711;          2023;             10;              202;             21;       20230716;                1;    197;eor;                                                                            
        7711;          2023;             10;              202;             24;       20230811;                1;    223;eor;                                                                            
        7711;          2024;             10;              202;             10;       20240919;                1;    262;eor;                                                                            
        7711;          2024;             10;              202;             12;       20240928;                1;    271;eor;                                                                            
        7711;          2024;             10;              202;             15;       20240412;                1;    102;eor;                                                                            
        7711;          2024;             10;              202;             18;       20240522;                1;    142;eor;                                                                            
        7711;          2024;             10;              202;             19;       20240706;                1;    187;eor;                                                                            
        7711;          2024;             10;              202;             21;       20240715;                1;    196;eor;                                                                            
        7711;          2024;             10;              202;             24;       20240729;                1;    210;eor;                                                                            
        7711;          2025;              1;              202;             10;       20250928;                1;    271;eor;                                                                            
        7711;          2025;              1;              202;             12;       20251007;                1;    280;eor;                                                                            
        7711;          2025;              1;              202;             15;       20250403;                1;     93;eor;                                                                            
        7711;          2025;              1;              202;             18;       20250531;                1;    151;eor;                                                                            
        7711;          2025;              1;              202;             19;       20250710;                1;    191;eor;                                                                            
        7711;          2025;              1;              202;             24;       20250810;                1;    222;eor;                                                                            
        7721;          2023;             10;              202;             10;       20231002;                1;    275;eor;                                                                            
        7721;          2023;             10;              202;             12;       20231011;                1;    284;eor;                                                                            
        7721;          2023;             10;              202;             15;       20230501;                1;    121;eor;                                                                            
        7721;          2023;             10;              202;             18;       20230601;                1;    152;eor;                                                                            
        7721;          2023;             10;              202;             19;       20230630;                1;    181;eor;                                                                            
        7721;          2023;             10;              202;             21;       20230805;                1;    217;eor;                                                                            
        7721;          2023;             10;              202;             24;       20230810;                1;    222;eor;                                                                            
        7721;          2024;             10;              202;             10;       20241015;                1;    288;eor;                                                                            
        7721;          2024;             10;              202;             12;       20241027;                1;    300;eor;                                                                            
        7721;          2024;             10;              202;             15;       20240402;                1;     92;eor;                                                                            
        7721;          2024;             10;              202;             18;       20240512;                1;    132;eor;                                                                            
