#
# 1-day summary product timeseries for kelloggmiscanthus
#
# Site: kelloggmiscanthus
# Veg Type: AG
# ROI ID Number: 1000
# Lat: 42.39528
# Lon: -85.37561
# Elev: 285
# UTC Offset: -5
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2021-12-07
# Creation Time: 15:51:25
# Update Date: 2021-12-07
# Update Time: 15:51:27
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2015-07-17,2015,198,6,kelloggmiscanthus_2015_07_17_140059.jpg,83.65563,110.37215,112.15238,0.36048,0.27322,78.45551,9.80370,111.07241,3.27824,110.07270,7.88034,0.37162,0.01426,0.37721,0.38236,0.38453,0.26100,0.01676,0.26571,0.27204,0.27832,63.78250,NA,NA,NA,NA,NA
2015-07-18,2015,199,13,kelloggmiscanthus_2015_07_18_120047.jpg,84.42447,113.65116,100.29229,0.38091,0.28295,77.96881,12.93285,108.64904,11.65260,96.11294,16.54972,0.38624,0.02275,0.38483,0.40902,0.41113,0.27471,0.01760,0.27668,0.28295,0.29566,68.41639,NA,NA,NA,NA,NA
2015-07-19,2015,200,13,kelloggmiscanthus_2015_07_19_120056.jpg,88.52384,117.53592,105.26263,0.37754,0.28435,80.97280,10.02569,115.01791,4.77181,102.02730,11.81336,0.38630,0.01663,0.38510,0.39193,0.40820,0.27126,0.02833,0.27806,0.29358,0.29457,68.23828,NA,NA,NA,NA,NA
2015-07-20,2015,201,13,kelloggmiscanthus_2015_07_20_120048.jpg,83.09180,112.37768,104.56977,0.37454,0.27694,81.79014,5.89933,112.55103,6.71952,99.14872,7.90447,0.38332,0.01658,0.37737,0.38760,0.41205,0.27844,0.01444,0.27650,0.27963,0.29792,68.05498,NA,NA,NA,NA,NA
2015-07-21,2015,202,13,kelloggmiscanthus_2015_07_21_120045.jpg,80.94729,114.74521,99.29992,0.38898,0.27440,75.54583,16.10412,113.04915,12.10070,100.10435,14.51765,0.39152,0.01866,0.38898,0.40011,0.41369,0.25993,0.04081,0.27440,0.28679,0.29500,67.86567,NA,NA,NA,NA,NA
2015-07-22,2015,203,6,kelloggmiscanthus_2015_07_22_120050.jpg,89.05694,120.94225,105.18311,0.38372,0.28256,86.88125,5.23141,120.14897,5.36542,89.38534,7.65160,0.40546,0.01182,0.40929,0.41317,0.41654,0.29302,0.01048,0.28913,0.29675,0.30594,65.72350,NA,NA,NA,NA,NA
2015-07-23,2015,204,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-07-24,2015,205,10,kelloggmiscanthus_2015_07_24_120049.jpg,74.98086,108.19181,94.17131,0.39010,0.27035,77.14947,6.88499,111.11820,3.78801,104.66025,10.32332,0.37994,0.01399,0.38039,0.38823,0.39300,0.26325,0.01596,0.26394,0.27624,0.28158,67.26487,NA,NA,NA,NA,NA
2015-07-25,2015,206,13,kelloggmiscanthus_2015_07_25_120043.jpg,82.75163,113.23462,100.46348,0.38197,0.27914,79.18825,9.87136,112.95874,4.47345,102.14630,9.14357,0.38392,0.01243,0.38197,0.39503,0.39972,0.26862,0.02951,0.27914,0.28952,0.29072,67.05094,NA,NA,NA,NA,NA
2015-07-26,2015,207,13,kelloggmiscanthus_2015_07_26_120053.jpg,83.32492,110.54661,100.60279,0.37540,0.28296,84.38962,8.38762,113.73341,5.33574,94.73234,11.48340,0.38832,0.01517,0.38408,0.40003,0.41007,0.28814,0.02799,0.28035,0.28807,0.29819,66.83428,NA,NA,NA,NA,NA
2015-07-27,2015,208,13,kelloggmiscanthus_2015_07_27_120056.jpg,78.50672,107.73422,98.87654,0.37786,0.27535,80.45642,12.71975,114.79991,7.94068,101.90386,16.56319,0.38715,0.02192,0.38975,0.39830,0.41356,0.27019,0.03366,0.27535,0.28973,0.29919,66.60997,NA,NA,NA,NA,NA
2015-07-28,2015,209,13,kelloggmiscanthus_2015_07_28_120053.jpg,78.27139,110.95730,98.33705,0.38585,0.27219,80.94081,12.98722,116.06154,6.32644,102.04768,13.82489,0.38874,0.01954,0.38846,0.40112,0.41417,0.26972,0.03387,0.27444,0.28642,0.29972,66.37975,NA,NA,NA,NA,NA
2015-07-29,2015,210,12,kelloggmiscanthus_2015_07_29_120110.jpg,80.88616,114.92567,98.72157,0.39020,0.27462,81.25341,12.50490,116.36512,4.13513,105.53883,13.39509,0.38460,0.01514,0.38855,0.39392,0.39951,0.26746,0.03433,0.27902,0.28319,0.29245,66.13875,NA,NA,NA,NA,NA
2015-07-30,2015,211,13,kelloggmiscanthus_2015_07_30_120053.jpg,84.12698,113.39631,96.13153,0.38616,0.28648,81.36261,14.88949,118.12376,6.49343,104.69847,16.64144,0.38906,0.02060,0.39239,0.40091,0.41109,0.26651,0.04073,0.28024,0.29082,0.30396,65.90845,NA,NA,NA,NA,NA
2015-07-31,2015,212,12,kelloggmiscanthus_2015_07_31_120051.jpg,89.76027,116.68120,99.04659,0.38195,0.29383,84.90796,16.28329,119.12347,11.77657,103.70495,22.24215,0.38889,0.02205,0.38682,0.41085,0.41308,0.27507,0.03176,0.28399,0.29529,0.30498,65.66344,NA,NA,NA,NA,NA
2015-08-01,2015,213,12,kelloggmiscanthus_2015_08_01_120049.jpg,92.39071,120.55191,102.82736,0.38177,0.29259,84.88928,10.65282,118.57049,6.41743,101.82087,14.73828,0.38883,0.02177,0.38594,0.40623,0.41721,0.27768,0.02997,0.28312,0.29695,0.30876,65.40841,NA,NA,NA,NA,NA
2015-08-02,2015,214,12,kelloggmiscanthus_2015_08_02_120053.jpg,78.56168,116.16227,108.56164,0.38301,0.25904,86.05109,12.79156,120.13497,15.24050,104.95259,20.63904,0.38682,0.01613,0.38292,0.39655,0.40924,0.27693,0.02357,0.27121,0.30063,0.30273,65.15514,NA,NA,NA,NA,NA
2015-08-03,2015,215,12,kelloggmiscanthus_2015_08_03_120050.jpg,90.92548,116.71654,99.66382,0.37981,0.29588,80.85984,13.40449,114.07645,4.14050,107.24051,15.35078,0.37837,0.01587,0.38085,0.38844,0.39071,0.26724,0.03870,0.28288,0.29658,0.30210,64.89642,NA,NA,NA,NA,NA
2015-08-04,2015,216,12,kelloggmiscanthus_2015_08_04_120051.jpg,82.74431,110.65047,95.37137,0.38318,0.28654,87.03212,8.14404,115.26188,5.02667,98.43835,15.78284,0.38420,0.02079,0.38413,0.40214,0.41004,0.28950,0.02212,0.28615,0.30114,0.31299,64.63035,NA,NA,NA,NA,NA
2015-08-05,2015,217,8,kelloggmiscanthus_2015_08_05_120105.jpg,89.38839,114.98040,101.89117,0.37543,0.29187,90.92440,7.52463,116.86059,6.02467,90.21810,15.95907,0.39284,0.02039,0.39696,0.41112,0.41466,0.30555,0.02521,0.29603,0.31311,0.33506,64.35417,NA,NA,NA,NA,NA
2015-08-06,2015,218,7,kelloggmiscanthus_2015_08_06_120054.jpg,86.07751,111.96115,98.44449,0.37763,0.29033,88.32546,18.00634,117.04315,17.43368,115.40408,23.39899,0.36660,0.01474,0.37046,0.37850,0.38159,0.27460,0.01104,0.27652,0.28271,0.28703,64.08127,NA,NA,NA,NA,NA
2015-08-07,2015,219,12,kelloggmiscanthus_2015_08_07_120054.jpg,82.78960,109.93857,97.78933,0.37842,0.28497,84.97146,5.98207,112.44565,6.26652,94.84808,10.37259,0.38482,0.01637,0.37848,0.39881,0.40988,0.29072,0.01623,0.28332,0.29769,0.31545,63.80726,NA,NA,NA,NA,NA
2015-08-08,2015,220,12,kelloggmiscanthus_2015_08_08_120056.jpg,78.63680,103.45544,95.38214,0.37285,0.28340,80.75930,2.70797,107.48560,3.16280,97.98920,5.25611,0.37562,0.00588,0.37416,0.38045,0.38393,0.28221,0.00564,0.28254,0.28461,0.28764,63.52343,NA,NA,NA,NA,NA
2015-08-09,2015,221,12,kelloggmiscanthus_2015_08_09_120044.jpg,83.34687,112.98496,96.03716,0.38645,0.28507,83.30966,2.95792,111.71076,1.79562,98.93474,5.16685,0.38009,0.00523,0.37861,0.38252,0.38640,0.28346,0.00986,0.28486,0.28802,0.29554,63.23548,NA,NA,NA,NA,NA
2015-08-10,2015,222,12,kelloggmiscanthus_2015_08_10_120059.jpg,85.88897,112.89858,101.93076,0.37543,0.28561,84.23869,3.60881,112.37497,2.91408,102.17115,2.89766,0.37617,0.00843,0.37523,0.37903,0.38088,0.28186,0.00788,0.28030,0.28786,0.29051,62.93301,NA,NA,NA,NA,NA
2015-08-11,2015,223,12,kelloggmiscanthus_2015_08_11_120054.jpg,79.90229,117.53588,114.34340,0.37698,0.25628,86.83304,13.83825,119.92607,6.72996,102.49886,18.36826,0.38857,0.01976,0.38788,0.40420,0.41029,0.28042,0.03871,0.27772,0.30429,0.31032,62.63914,NA,NA,NA,NA,NA
2015-08-12,2015,224,12,kelloggmiscanthus_2015_08_12_120119.jpg,89.84294,118.14142,100.09175,0.38348,0.29163,85.37188,15.30867,118.69911,6.20629,103.74934,19.16711,0.38668,0.01862,0.38547,0.39470,0.41321,0.27683,0.04284,0.27686,0.29330,0.31971,62.33816,NA,NA,NA,NA,NA
2015-08-13,2015,225,12,kelloggmiscanthus_2015_08_13_120052.jpg,84.14565,115.55752,99.90848,0.38569,0.28085,90.95898,8.66876,116.57706,4.66702,96.25818,13.42633,0.38386,0.01588,0.38521,0.39570,0.40457,0.29956,0.02969,0.28770,0.30351,0.32985,62.03545,NA,NA,NA,NA,NA
2015-08-14,2015,226,10,kelloggmiscanthus_2015_08_14_120047.jpg,88.70234,113.93932,105.45384,0.36982,0.28791,88.27802,6.12728,113.07989,3.57156,100.69505,9.27783,0.37452,0.01311,0.37772,0.38401,0.38672,0.29230,0.01930,0.28894,0.30235,0.31066,61.71682,NA,NA,NA,NA,NA
2015-08-15,2015,227,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-16,2015,228,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-17,2015,229,1,kelloggmiscanthus_2015_08_17_090103.jpg,102.30704,129.13775,90.01057,0.40173,0.31826,102.30704,0.00000,129.13775,0.00000,90.01057,0.00000,0.40173,0.00000,0.40173,0.40173,0.40173,0.31826,0.00000,0.31826,0.31826,0.31826,33.83620,NA,NA,NA,NA,NA
2015-08-18,2015,230,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-08-19,2015,231,7,kelloggmiscanthus_2015_08_19_120104.jpg,92.44099,121.10201,108.63758,0.37588,0.28692,90.48394,13.82788,119.53736,14.40117,115.19275,17.03706,0.36832,0.01052,0.36942,0.37734,0.37942,0.27782,0.01049,0.27926,0.28514,0.28929,60.08179,NA,NA,NA,NA,NA
2015-08-20,2015,232,12,kelloggmiscanthus_2015_08_20_120051.jpg,89.35514,119.61600,97.51598,0.39028,0.29155,88.68851,2.47087,115.48945,3.12912,99.87480,4.31746,0.37985,0.00658,0.37944,0.38328,0.38976,0.29171,0.00582,0.29064,0.29378,0.29935,59.78345,NA,NA,NA,NA,NA
2015-08-21,2015,233,11,kelloggmiscanthus_2015_08_21_120057.jpg,86.20458,115.91850,101.51478,0.38177,0.28391,91.80717,12.11737,120.41100,4.73908,101.78220,20.42888,0.38463,0.02266,0.38287,0.40357,0.41061,0.29273,0.03792,0.28471,0.30393,0.31972,59.44315,NA,NA,NA,NA,NA
2015-08-22,2015,234,11,kelloggmiscanthus_2015_08_22_120043.jpg,79.55441,112.35206,102.88734,0.38112,0.26986,91.29234,13.64847,117.19231,7.19934,95.93337,16.02305,0.38533,0.01696,0.38627,0.40116,0.40543,0.29938,0.03716,0.29183,0.31057,0.33558,59.10840,NA,NA,NA,NA,NA
2015-08-23,2015,235,12,kelloggmiscanthus_2015_08_23_120047.jpg,85.45970,108.01837,98.00928,0.37058,0.29318,88.14478,9.98350,113.91165,6.00560,94.64169,13.11356,0.38406,0.01127,0.38421,0.39125,0.39587,0.29725,0.03178,0.28944,0.29595,0.31943,58.76571,NA,NA,NA,NA,NA
2015-08-24,2015,236,9,kelloggmiscanthus_2015_08_24_120051.jpg,90.56940,118.71960,106.58913,0.37584,0.28672,97.28898,9.42832,121.72334,6.44152,97.49648,16.02787,0.38484,0.01977,0.38720,0.40395,0.40818,0.30759,0.03045,0.29090,0.31295,0.34388,58.39826,NA,NA,NA,NA,NA
2015-08-25,2015,237,12,kelloggmiscanthus_2015_08_25_120049.jpg,92.40321,115.61018,106.38104,0.36772,0.29391,90.05813,2.92687,118.43399,2.73704,104.84623,4.52370,0.37799,0.00477,0.37808,0.37992,0.38366,0.28746,0.00843,0.29023,0.29273,0.29381,58.07090,NA,NA,NA,NA,NA
2015-08-26,2015,238,12,kelloggmiscanthus_2015_08_26_120050.jpg,92.56536,116.93572,106.00263,0.37063,0.29339,90.18774,4.67512,118.49072,2.45709,105.02540,4.11608,0.37788,0.00734,0.37811,0.37985,0.38302,0.28734,0.00832,0.29038,0.29218,0.29329,57.71941,NA,NA,NA,NA,NA
2015-08-27,2015,239,12,kelloggmiscanthus_2015_08_27_120049.jpg,85.12195,114.62219,101.69289,0.38025,0.28239,86.32207,4.03663,114.54537,4.69462,104.83258,3.84968,0.37465,0.00618,0.37684,0.37976,0.38021,0.28231,0.00722,0.28568,0.28713,0.28797,57.36677,NA,NA,NA,NA,NA
2015-08-28,2015,240,11,kelloggmiscanthus_2015_08_28_120106.jpg,92.22572,117.45401,109.18425,0.36835,0.28923,95.40223,6.25967,119.29279,3.22426,100.34833,11.69130,0.37898,0.01363,0.37728,0.38974,0.39776,0.30297,0.01979,0.29249,0.30599,0.32758,57.00472,NA,NA,NA,NA,NA
2015-08-29,2015,241,10,kelloggmiscanthus_2015_08_29_110057.jpg,88.32535,111.85046,100.35874,0.37217,0.29389,88.41968,2.90913,114.96928,4.55394,100.96550,3.76901,0.37771,0.00524,0.37933,0.38068,0.38285,0.29056,0.00381,0.29034,0.29401,0.29429,56.64658,NA,NA,NA,NA,NA
2015-08-30,2015,242,11,kelloggmiscanthus_2015_08_30_120052.jpg,92.53019,118.03181,104.25512,0.37492,0.29392,91.12697,3.98886,118.35222,2.37361,104.59233,3.71520,0.37689,0.00734,0.37534,0.38182,0.38804,0.29008,0.00993,0.28923,0.29330,0.29898,56.28359,NA,NA,NA,NA,NA
2015-08-31,2015,243,11,kelloggmiscanthus_2015_08_31_120102.jpg,91.76943,116.04670,102.54986,0.37390,0.29568,93.20683,9.68439,118.84514,2.40507,103.56694,12.85935,0.37695,0.01152,0.37769,0.38133,0.39256,0.29532,0.02855,0.29568,0.30970,0.33152,55.90519,NA,NA,NA,NA,NA
2015-09-01,2015,244,9,kelloggmiscanthus_2015_09_01_120102.jpg,88.44617,117.57876,100.61462,0.38344,0.28844,90.00128,4.70221,119.75554,2.27488,100.78447,11.81311,0.38591,0.01370,0.38532,0.39359,0.40342,0.29013,0.01916,0.28844,0.29898,0.31671,54.68585,NA,NA,NA,NA,NA
2015-09-02,2015,245,10,kelloggmiscanthus_2015_09_02_120100.jpg,86.62838,117.86319,105.88835,0.37974,0.27910,92.16139,12.39735,119.89499,5.37368,105.22067,15.94437,0.37880,0.01762,0.38188,0.38988,0.39895,0.29014,0.03160,0.28662,0.30144,0.33199,55.17086,NA,NA,NA,NA,NA
2015-09-03,2015,246,10,kelloggmiscanthus_2015_09_03_120101.jpg,91.20566,120.13224,105.05802,0.37969,0.28826,92.93009,3.30393,120.80875,2.11062,99.25508,11.01912,0.38633,0.01345,0.38026,0.39741,0.40625,0.29723,0.01499,0.29123,0.30568,0.31919,54.80659,NA,NA,NA,NA,NA
2015-09-04,2015,247,10,kelloggmiscanthus_2015_09_04_120052.jpg,90.46989,119.53492,106.69327,0.37744,0.28567,89.51231,4.50075,117.52588,5.25460,103.03551,7.12419,0.37915,0.01191,0.37903,0.38365,0.39100,0.28863,0.00654,0.28808,0.29296,0.29854,54.42943,NA,NA,NA,NA,NA
2015-09-05,2015,248,11,kelloggmiscanthus_2015_09_05_120055.jpg,92.91824,123.62211,101.54637,0.38864,0.29212,89.25435,9.73384,119.42883,3.27128,106.34192,14.34965,0.37936,0.01417,0.38351,0.38662,0.38864,0.28375,0.03461,0.28505,0.29483,0.29558,54.05441,NA,NA,NA,NA,NA
2015-09-06,2015,249,7,kelloggmiscanthus_2015_09_06_120048.jpg,77.08916,103.30123,98.66468,0.37018,0.27625,83.27207,7.51243,115.60038,7.50113,105.04471,8.21714,0.38011,0.00966,0.37888,0.38351,0.39059,0.27395,0.01973,0.27625,0.28701,0.29901,52.96594,NA,NA,NA,NA,NA
2015-09-07,2015,250,10,kelloggmiscanthus_2015_09_07_120107.jpg,77.85016,101.73356,90.28473,0.37697,0.28847,95.69797,7.42304,120.02615,6.61476,104.99311,11.38404,0.37480,0.01570,0.38029,0.38307,0.38674,0.29824,0.00954,0.29672,0.30778,0.31120,53.29380,NA,NA,NA,NA,NA
2015-09-08,2015,251,8,kelloggmiscanthus_2015_09_08_120100.jpg,87.51014,107.90789,92.88545,0.37429,0.30353,93.72831,3.41647,116.45453,3.60273,98.76701,4.82526,0.37692,0.00501,0.37662,0.37950,0.38274,0.30339,0.00807,0.30284,0.31156,0.31260,52.27774,NA,NA,NA,NA,NA
2015-09-09,2015,252,6,kelloggmiscanthus_2015_09_09_110340.jpg,100.64514,122.64926,100.61997,0.37865,0.31072,98.10534,1.70738,121.35597,1.23897,102.29739,2.22756,0.37717,0.00288,0.37848,0.37939,0.37985,0.30490,0.00409,0.30398,0.30857,0.31013,47.29683,NA,NA,NA,NA,NA
2015-09-10,2015,253,1,kelloggmiscanthus_2015_09_10_080042.jpg,117.79702,134.35933,79.09906,0.40561,0.35561,117.79702,0.00000,134.35933,0.00000,79.09906,0.00000,0.40561,0.00000,0.40561,0.40561,0.40561,0.35561,0.00000,0.35561,0.35561,0.35561,18.47151,NA,NA,NA,NA,NA
2015-09-11,2015,254,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-12,2015,255,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-13,2015,256,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-14,2015,257,2,kelloggmiscanthus_2015_09_14_160059.jpg,80.65491,118.50029,119.23312,0.37219,0.25332,79.19444,1.46047,119.16842,0.66812,120.55009,1.31697,0.37367,0.00148,0.37367,0.37441,0.37485,0.24833,0.00499,0.24833,0.25083,0.25232,30.20455,NA,NA,NA,NA,NA
2015-09-15,2015,258,10,kelloggmiscanthus_2015_09_15_120110.jpg,104.46883,122.20271,129.71425,0.34289,0.29313,97.18133,11.65693,116.82759,9.80860,104.65409,20.43529,0.36777,0.01746,0.36754,0.37638,0.38880,0.30543,0.02612,0.29353,0.32489,0.33952,50.19056,NA,NA,NA,NA,NA
2015-09-16,2015,259,10,kelloggmiscanthus_2015_09_16_120058.jpg,109.61571,124.66380,131.32558,0.34098,0.29982,100.54353,10.47587,119.89213,6.15934,110.55233,15.34837,0.36294,0.01503,0.36435,0.37530,0.37934,0.30364,0.02242,0.29888,0.32500,0.32986,49.79895,NA,NA,NA,NA,NA
2015-09-17,2015,260,10,kelloggmiscanthus_2015_09_17_120059.jpg,116.95000,129.70158,135.65666,0.33926,0.30590,107.36330,12.98640,118.65258,8.49098,106.87435,18.92444,0.35694,0.01400,0.35600,0.36585,0.37761,0.32274,0.03251,0.30640,0.34187,0.36731,49.40082,NA,NA,NA,NA,NA
2015-09-18,2015,261,10,kelloggmiscanthus_2015_09_18_120052.jpg,117.32719,125.52020,129.82332,0.33681,0.31483,106.54426,4.50864,109.76516,6.46407,100.27250,10.85985,0.34690,0.00515,0.34928,0.34989,0.35097,0.33712,0.01043,0.34148,0.34582,0.34716,49.01435,NA,NA,NA,NA,NA
2015-09-19,2015,262,10,kelloggmiscanthus_2015_09_19_120044.jpg,110.39416,121.30538,129.14026,0.33618,0.30594,109.58649,8.40533,117.89275,4.05168,109.27013,11.55640,0.35023,0.00661,0.35173,0.35491,0.35733,0.32561,0.02386,0.32192,0.34387,0.35028,48.61949,NA,NA,NA,NA,NA
2015-09-20,2015,263,10,kelloggmiscanthus_2015_09_20_120044.jpg,116.53976,128.80740,136.05055,0.33772,0.30556,109.96646,11.11259,116.78216,7.14350,111.00727,15.04059,0.34603,0.00749,0.34808,0.35110,0.35274,0.32576,0.02583,0.31457,0.34194,0.36238,48.22148,NA,NA,NA,NA,NA
2015-09-21,2015,264,10,kelloggmiscanthus_2015_09_21_120136.jpg,109.76152,123.20417,134.27953,0.33548,0.29888,104.64476,17.71380,116.34711,7.47609,113.02544,17.36861,0.34866,0.00948,0.35012,0.35501,0.35871,0.31245,0.04250,0.29656,0.34821,0.36817,47.82088,NA,NA,NA,NA,NA
2015-09-22,2015,265,9,kelloggmiscanthus_2015_09_22_120059.jpg,111.67716,127.50611,141.65172,0.33481,0.29324,106.52464,15.91568,119.47502,6.06389,114.93786,20.68628,0.35109,0.01017,0.35618,0.35778,0.35862,0.31260,0.04298,0.29324,0.34570,0.36885,47.41827,NA,NA,NA,NA,NA
2015-09-23,2015,266,10,kelloggmiscanthus_2015_09_23_120056.jpg,102.62664,115.81028,123.40181,0.33879,0.30022,105.30541,18.38286,117.19953,6.41244,112.82612,21.40399,0.35000,0.01028,0.35313,0.35824,0.36148,0.31376,0.05056,0.29499,0.34963,0.37823,47.03148,NA,NA,NA,NA,NA
2015-09-24,2015,267,10,kelloggmiscanthus_2015_09_24_120055.jpg,103.50970,111.44866,115.93774,0.33681,0.31282,102.83849,14.30523,108.67434,7.47447,102.87100,14.84268,0.34568,0.00742,0.34584,0.35036,0.35434,0.32670,0.03685,0.30706,0.34783,0.36001,46.62419,NA,NA,NA,NA,NA
2015-09-25,2015,268,10,kelloggmiscanthus_2015_09_25_120050.jpg,122.53052,135.09158,139.61508,0.34008,0.30846,109.33437,15.71485,119.86631,18.24756,122.73902,24.37853,0.34103,0.00479,0.34204,0.34521,0.34586,0.31182,0.01878,0.31301,0.33054,0.33388,46.23576,NA,NA,NA,NA,NA
2015-09-26,2015,269,10,kelloggmiscanthus_2015_09_26_120046.jpg,104.22308,113.23789,118.78280,0.33677,0.30996,107.02468,9.28004,113.15824,3.61827,109.82570,14.26149,0.34310,0.00690,0.34357,0.34778,0.35207,0.32471,0.02965,0.30912,0.33956,0.36879,45.84150,NA,NA,NA,NA,NA
2015-09-27,2015,270,10,kelloggmiscanthus_2015_09_27_120101.jpg,108.13314,113.85999,107.82554,0.34522,0.32786,103.54236,5.16690,109.22174,4.84935,102.36208,9.74709,0.34673,0.00432,0.34830,0.34946,0.34997,0.32893,0.01542,0.32815,0.33492,0.34474,45.43984,NA,NA,NA,NA,NA
2015-09-28,2015,271,10,kelloggmiscanthus_2015_09_28_120100.jpg,102.99710,110.27833,105.88335,0.34553,0.32271,106.14066,3.72355,112.24747,3.14718,103.10719,4.46853,0.34916,0.00272,0.34947,0.34998,0.35272,0.33015,0.00697,0.32918,0.33456,0.33795,45.03731,NA,NA,NA,NA,NA
2015-09-29,2015,272,10,kelloggmiscanthus_2015_09_29_120105.jpg,108.16976,116.19463,103.68430,0.35420,0.32974,102.32423,4.62418,109.91906,3.79448,99.91405,3.05818,0.35214,0.00189,0.35208,0.35354,0.35432,0.32770,0.00531,0.32736,0.33238,0.33389,44.64287,NA,NA,NA,NA,NA
2015-09-30,2015,273,10,kelloggmiscanthus_2015_09_30_120142.jpg,90.93056,97.10028,92.95142,0.34557,0.32362,104.02585,19.32757,115.51007,10.03899,112.95505,16.63029,0.34753,0.00843,0.34757,0.35253,0.35850,0.31162,0.04272,0.31222,0.34162,0.36105,44.25526,NA,NA,NA,NA,NA
2015-10-01,2015,274,10,kelloggmiscanthus_2015_10_01_120101.jpg,108.91535,124.93642,137.57894,0.33637,0.29323,103.96494,15.60334,116.78981,7.33385,117.47111,18.43149,0.34570,0.00949,0.34622,0.35272,0.35867,0.30711,0.04004,0.29014,0.33103,0.36512,43.85936,NA,NA,NA,NA,NA
2015-10-02,2015,275,10,kelloggmiscanthus_2015_10_02_120100.jpg,102.93594,114.18569,121.26390,0.33744,0.30420,102.39785,4.83804,111.58808,5.57427,112.08433,13.71542,0.34257,0.00711,0.34491,0.34695,0.35033,0.31472,0.01586,0.31506,0.32685,0.33160,43.48588,NA,NA,NA,NA,NA
2015-10-03,2015,276,10,kelloggmiscanthus_2015_10_03_120047.jpg,98.30716,106.13516,100.39490,0.34817,0.32249,101.40715,3.92454,107.99849,3.65781,101.73785,3.69347,0.34710,0.00113,0.34726,0.34797,0.34829,0.32590,0.00540,0.32719,0.32936,0.33067,43.10614,NA,NA,NA,NA,NA
2015-10-04,2015,277,10,kelloggmiscanthus_2015_10_04_120051.jpg,106.68008,111.55952,104.33313,0.34584,0.33072,100.79770,2.95620,105.91191,2.82093,99.06418,2.84928,0.34637,0.00136,0.34607,0.34772,0.34803,0.32964,0.00436,0.33075,0.33230,0.33379,42.73592,NA,NA,NA,NA,NA
2015-10-05,2015,278,10,kelloggmiscanthus_2015_10_05_120105.jpg,102.23002,106.93672,98.59072,0.34747,0.33218,102.52378,1.01618,106.67983,1.28090,97.60306,2.00810,0.34771,0.00139,0.34779,0.34883,0.34917,0.33419,0.00387,0.33505,0.33702,0.33782,42.37119,NA,NA,NA,NA,NA
2015-10-06,2015,279,10,kelloggmiscanthus_2015_10_06_120105.jpg,107.61269,112.89967,102.14823,0.34990,0.33352,105.20128,3.18976,109.23911,2.65345,97.99200,2.17795,0.34964,0.00071,0.34967,0.35009,0.35055,0.33668,0.00355,0.33602,0.33912,0.34089,41.99957,NA,NA,NA,NA,NA
2015-10-07,2015,280,10,kelloggmiscanthus_2015_10_07_120106.jpg,110.94272,124.32228,134.60998,0.33612,0.29995,106.89329,14.38564,114.36693,7.70166,107.69245,19.39166,0.34807,0.00767,0.34857,0.35460,0.35704,0.32540,0.04050,0.31194,0.34726,0.37995,41.62906,NA,NA,NA,NA,NA
2015-10-08,2015,281,10,kelloggmiscanthus_2015_10_08_120055.jpg,104.79818,116.36289,126.76405,0.33445,0.30121,103.84243,4.76775,109.25488,4.96312,104.11365,10.86875,0.34458,0.00445,0.34692,0.34728,0.34784,0.32786,0.01618,0.32807,0.34139,0.34806,41.25335,NA,NA,NA,NA,NA
2015-10-09,2015,282,10,kelloggmiscanthus_2015_10_09_120108.jpg,113.70651,110.91975,92.80000,0.34943,0.35821,108.97878,6.37028,109.08648,2.39837,99.02392,4.15448,0.34402,0.00311,0.34449,0.34548,0.34658,0.34349,0.01477,0.34231,0.35606,0.35975,40.89026,NA,NA,NA,NA,NA
