#
# 1-day summary product timeseries for bozeman
#
# Site: bozeman
# Veg Type: GR
# ROI ID Number: 1000
# Lat: 45.783056
# Lon: -110.777778
# Elev: 2332
# UTC Offset: -7
# Image Count Threshold: 1
# Aggregation Period: 1
# Solar Elevation Min: 10.0
# Time of Day Min: 00:00:00
# Time of Day Max: 23:59:59
# ROI Brightness Min: 100
# ROI Brightness Max: 665
# Creation Date: 2022-07-28
# Creation Time: 05:34:28
# Update Date: 2026-03-05
# Update Time: 10:56:34
#
date,year,doy,image_count,midday_filename,midday_r,midday_g,midday_b,midday_gcc,midday_rcc,r_mean,r_std,g_mean,g_std,b_mean,b_std,gcc_mean,gcc_std,gcc_50,gcc_75,gcc_90,rcc_mean,rcc_std,rcc_50,rcc_75,rcc_90,max_solar_elev,snow_flag,outlierflag_gcc_mean,outlierflag_gcc_50,outlierflag_gcc_75,outlierflag_gcc_90
2016-11-11,2016,316,1,bozeman_2016_11_11_111805.jpg,158.86581,116.87183,90.29238,0.31930,0.43402,158.86581,0.00000,116.87183,0.00000,90.29238,0.00000,0.31930,0.00000,0.31930,0.31930,0.31930,0.43402,0.00000,0.43402,0.43402,0.43402,25.59572,NA,NA,NA,NA,NA
2016-11-12,2016,317,7,bozeman_2016_11_12_121850.jpg,156.55207,116.03967,90.55564,0.31954,0.43110,138.45045,15.51850,103.06712,10.30684,80.50446,7.82200,0.32013,0.00114,0.32043,0.32116,0.32137,0.42958,0.01035,0.43110,0.43565,0.43967,26.23220,NA,NA,NA,NA,NA
2016-11-13,2016,318,13,bozeman_2016_11_13_114805.jpg,140.27259,103.65425,79.94626,0.32005,0.43311,142.62083,10.95176,104.53899,6.00908,80.11908,5.84538,0.31945,0.00128,0.31990,0.32007,0.32028,0.43553,0.01645,0.43728,0.44165,0.44943,25.97786,NA,NA,NA,NA,NA
2016-11-14,2016,319,14,bozeman_2016_11_14_114805.jpg,131.14233,97.27673,76.88823,0.31862,0.42954,136.01026,9.33872,100.30807,6.03575,78.71468,4.59844,0.31842,0.00104,0.31851,0.31913,0.31941,0.43160,0.00717,0.43099,0.43791,0.44097,25.72194,NA,NA,NA,NA,NA
2016-11-15,2016,320,1,bozeman_2016_11_15_084807.jpg,135.79221,96.53052,70.71259,0.31855,0.44811,135.79221,0.00000,96.53052,0.00000,70.71259,0.00000,0.31855,0.00000,0.31855,0.31855,0.31855,0.44811,0.00000,0.44811,0.44811,0.44811,11.35038,NA,NA,NA,NA,NA
2016-11-16,2016,321,13,bozeman_2016_11_16_114805.jpg,114.75364,97.38985,95.04718,0.31703,0.37356,124.19842,12.93276,109.58828,9.32099,114.82085,12.72521,0.31440,0.00282,0.31496,0.31579,0.31773,0.35631,0.02078,0.35787,0.36844,0.38106,25.22686,NA,NA,NA,NA,NA
2016-11-17,2016,322,13,bozeman_2016_11_17_114805.jpg,113.66442,102.77615,105.98861,0.31876,0.35253,122.23402,11.92750,112.45530,8.75691,119.92132,9.81845,0.31714,0.00155,0.31753,0.31864,0.31869,0.34445,0.01508,0.35248,0.35340,0.35408,24.98801,NA,NA,NA,NA,NA
2016-11-18,2016,323,13,bozeman_2016_11_18_114805.jpg,128.50492,110.66822,105.90998,0.32070,0.37239,126.52042,12.48639,108.10483,9.17315,102.94771,7.94715,0.32031,0.00093,0.32062,0.32078,0.32123,0.37445,0.00500,0.37409,0.37615,0.37994,24.75495,NA,NA,NA,NA,NA
2016-11-19,2016,324,13,bozeman_2016_11_19_114806.jpg,124.36554,105.71764,100.19170,0.32009,0.37655,134.72896,10.45036,112.55091,8.41190,104.42003,8.64205,0.32005,0.00051,0.32002,0.32019,0.32041,0.38313,0.00800,0.38101,0.38836,0.39399,24.52751,NA,NA,NA,NA,NA
2016-11-20,2016,325,13,bozeman_2016_11_20_114805.jpg,145.87491,117.98833,105.96071,0.31904,0.39444,137.69406,10.07943,112.59861,8.86443,102.94704,9.89331,0.31876,0.00056,0.31901,0.31912,0.31933,0.39010,0.00933,0.39168,0.39444,0.40191,24.30618,NA,NA,NA,NA,NA
2016-11-21,2016,326,13,bozeman_2016_11_21_114805.jpg,149.25006,118.32611,104.14143,0.31832,0.40151,137.70784,5.84493,109.85042,3.98717,97.71447,3.19789,0.31815,0.00023,0.31816,0.31832,0.31842,0.39877,0.00471,0.39894,0.40151,0.40259,24.09080,NA,NA,NA,NA,NA
2016-11-22,2016,327,12,bozeman_2016_11_22_114806.jpg,161.25359,122.47484,100.51931,0.31874,0.41966,143.81751,14.57521,108.60264,11.35876,87.75967,10.36751,0.31931,0.00078,0.31956,0.31992,0.32008,0.42304,0.00484,0.42309,0.42567,0.42722,23.88192,NA,NA,NA,NA,NA
2016-11-23,2016,328,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-24,2016,329,12,bozeman_2016_11_24_114806.jpg,126.55558,111.11204,108.94334,0.32057,0.36512,121.55376,13.94875,105.37376,11.71272,101.57485,11.58956,0.32083,0.00057,0.32095,0.32123,0.32142,0.37004,0.00477,0.36835,0.37317,0.37800,23.48231,NA,NA,NA,NA,NA
2016-11-25,2016,330,12,bozeman_2016_11_25_114806.jpg,106.67916,97.99585,103.08464,0.31842,0.34663,128.58389,15.03642,116.05054,11.80863,119.08437,11.78362,0.31905,0.00133,0.31832,0.32023,0.32093,0.35319,0.01275,0.34665,0.36524,0.36885,23.29230,NA,NA,NA,NA,NA
2016-11-26,2016,331,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-11-27,2016,332,12,bozeman_2016_11_27_114806.jpg,132.28328,115.61846,114.22178,0.31928,0.36530,137.64357,17.04085,121.44540,13.95377,121.60485,13.82746,0.31904,0.00062,0.31927,0.31942,0.31977,0.36139,0.00820,0.36185,0.36439,0.37296,22.93174,NA,NA,NA,NA,NA
2016-11-28,2016,333,12,bozeman_2016_11_28_114805.jpg,105.75160,93.44085,98.85809,0.31351,0.35481,109.87661,6.60639,102.95215,7.06819,116.04888,11.20719,0.31311,0.00372,0.31263,0.31654,0.31744,0.33453,0.01157,0.33596,0.34071,0.34659,22.76135,NA,NA,NA,NA,NA
2016-11-29,2016,334,12,bozeman_2016_11_29_114807.jpg,89.91977,86.52709,97.63252,0.31570,0.32808,120.98036,17.30788,111.97428,15.46862,120.80727,17.88696,0.31657,0.00199,0.31648,0.31773,0.31934,0.34193,0.01256,0.34116,0.35057,0.35588,22.59769,NA,NA,NA,NA,NA
2016-11-30,2016,335,12,bozeman_2016_11_30_114805.jpg,172.77831,156.73891,163.20088,0.31811,0.35066,124.82609,27.57071,115.09478,22.98532,123.62309,21.87785,0.31647,0.00139,0.31661,0.31681,0.31799,0.34213,0.01371,0.34857,0.35122,0.35601,22.44075,NA,NA,NA,NA,NA
2016-12-01,2016,336,12,bozeman_2016_12_01_114806.jpg,102.58371,100.23644,117.30766,0.31311,0.32045,105.21323,7.66590,101.50477,7.48884,119.61301,11.40646,0.31107,0.00357,0.31226,0.31378,0.31528,0.32276,0.01366,0.32504,0.33301,0.33469,22.29084,NA,NA,NA,NA,NA
2016-12-02,2016,337,12,bozeman_2016_12_02_114805.jpg,81.02467,79.39669,96.65396,0.30885,0.31518,120.17362,28.85596,111.30411,23.99048,121.89081,23.64665,0.31482,0.00305,0.31525,0.31653,0.31835,0.33844,0.01890,0.34751,0.34964,0.35268,22.14772,NA,NA,NA,NA,NA
2016-12-03,2016,338,12,bozeman_2016_12_03_114805.jpg,130.52276,124.45251,138.27717,0.31647,0.33191,118.58317,13.23510,114.26162,9.07280,129.34430,12.35758,0.31544,0.00495,0.31684,0.31726,0.31785,0.32710,0.02163,0.33241,0.33460,0.33694,22.01175,NA,NA,NA,NA,NA
2016-12-04,2016,339,12,bozeman_2016_12_04_114805.jpg,105.23812,100.04959,108.92533,0.31841,0.33493,119.06496,10.06233,114.60686,8.15703,127.28874,8.71941,0.31750,0.00110,0.31778,0.31796,0.31802,0.32966,0.00967,0.33224,0.33498,0.33598,21.88272,NA,NA,NA,NA,NA
2016-12-05,2016,340,12,bozeman_2016_12_05_114805.jpg,127.90333,118.86022,128.49757,0.31674,0.34084,116.63919,12.92987,110.82085,9.22429,124.10921,9.31918,0.31521,0.00210,0.31544,0.31675,0.31681,0.33122,0.01418,0.33114,0.33835,0.34123,21.76089,NA,NA,NA,NA,NA
2016-12-06,2016,341,12,bozeman_2016_12_06_114805.jpg,118.95182,111.52879,129.83338,0.30953,0.33013,110.48851,7.57938,107.28341,8.01723,128.91788,9.08172,0.30933,0.00216,0.30900,0.31080,0.31229,0.31878,0.00744,0.31598,0.32740,0.32859,21.64625,NA,NA,NA,NA,NA
2016-12-07,2016,342,11,bozeman_2016_12_07_114805.jpg,116.88571,107.14055,116.46444,0.31467,0.34329,116.57957,13.21919,107.79793,12.22598,119.61389,15.28695,0.31345,0.00135,0.31342,0.31461,0.31494,0.33922,0.01079,0.34188,0.34461,0.34670,21.53882,NA,NA,NA,NA,NA
2016-12-08,2016,343,11,bozeman_2016_12_08_114805.jpg,104.47436,95.97971,104.39800,0.31484,0.34271,108.01948,10.49918,99.66299,8.10682,107.83247,7.19468,0.31584,0.00068,0.31611,0.31639,0.31645,0.34194,0.00828,0.34271,0.34693,0.35131,21.43880,NA,NA,NA,NA,NA
2016-12-09,2016,344,11,bozeman_2016_12_09_114805.jpg,81.85382,80.72266,93.89204,0.31475,0.31916,106.97629,17.55553,101.24568,14.06241,113.23014,13.33790,0.31496,0.00143,0.31476,0.31603,0.31682,0.33166,0.01107,0.32868,0.33780,0.34851,21.34602,NA,NA,NA,NA,NA
2016-12-10,2016,345,11,bozeman_2016_12_10_114805.jpg,102.67969,99.02217,117.64057,0.31008,0.32153,106.88570,10.90344,104.30702,9.96900,123.19198,10.37306,0.31184,0.00260,0.31014,0.31427,0.31497,0.31943,0.00778,0.32153,0.32522,0.32691,21.26068,NA,NA,NA,NA,NA
2016-12-11,2016,346,11,bozeman_2016_12_11_114805.jpg,113.06003,104.73440,114.57846,0.31511,0.34016,120.72070,27.90814,113.42139,23.00746,124.90611,22.43968,0.31581,0.00126,0.31579,0.31655,0.31696,0.33445,0.01645,0.34016,0.34421,0.34890,21.18273,NA,NA,NA,NA,NA
2016-12-12,2016,347,11,bozeman_2016_12_12_114805.jpg,127.69556,117.56613,124.26260,0.31816,0.34557,123.48107,29.14792,117.20870,23.23363,128.95292,20.38994,0.31677,0.00255,0.31790,0.31826,0.31864,0.33140,0.01972,0.34434,0.34700,0.34859,21.11227,NA,NA,NA,NA,NA
2016-12-13,2016,348,10,bozeman_2016_12_13_114805.jpg,155.40119,142.80924,152.59138,0.31679,0.34472,116.76689,18.38928,111.13168,16.59529,122.76129,18.45023,0.31697,0.00104,0.31725,0.31776,0.31809,0.33287,0.00973,0.33448,0.33962,0.34490,21.04928,NA,NA,NA,NA,NA
2016-12-14,2016,349,10,bozeman_2016_12_14_114806.jpg,129.35507,120.30651,129.24407,0.31751,0.34139,108.70353,15.32690,101.81350,13.94200,109.81288,14.84995,0.31787,0.00036,0.31778,0.31806,0.31818,0.33918,0.00279,0.33986,0.34059,0.34153,20.99381,NA,NA,NA,NA,NA
2016-12-15,2016,350,10,bozeman_2016_12_15_114805.jpg,120.38086,114.45621,132.84970,0.31129,0.32740,112.06842,7.16506,107.33805,6.36164,125.42090,6.08666,0.31123,0.00199,0.31080,0.31135,0.31358,0.32486,0.00384,0.32516,0.32761,0.32827,20.94588,NA,NA,NA,NA,NA
2016-12-16,2016,351,10,bozeman_2016_12_16_114805.jpg,98.63675,94.01052,112.73821,0.30784,0.32299,108.28297,8.98718,103.32646,7.21227,123.26096,7.46413,0.30852,0.00106,0.30875,0.30939,0.30960,0.32311,0.00856,0.32326,0.32692,0.33388,20.90552,NA,NA,NA,NA,NA
2016-12-17,2016,352,10,bozeman_2016_12_17_114806.jpg,103.73889,97.43921,109.64384,0.31349,0.33376,96.53628,8.38851,89.80854,7.81206,100.88749,8.28329,0.31261,0.00106,0.31321,0.31339,0.31351,0.33604,0.00257,0.33514,0.33846,0.33957,20.87275,NA,NA,NA,NA,NA
2016-12-18,2016,353,10,bozeman_2016_12_18_114805.jpg,99.49573,96.40074,108.99062,0.31619,0.32634,116.25273,16.37529,109.19273,13.20574,122.28839,11.36728,0.31385,0.00364,0.31593,0.31625,0.31771,0.33344,0.01067,0.33240,0.34375,0.34753,20.84758,NA,NA,NA,NA,NA
2016-12-19,2016,354,11,bozeman_2016_12_19_114805.jpg,112.03467,105.40143,113.95806,0.31805,0.33807,107.31748,9.77845,102.45895,9.17707,113.71677,11.31445,0.31683,0.00201,0.31805,0.31832,0.31848,0.33184,0.00366,0.33147,0.33411,0.33694,20.83004,NA,NA,NA,NA,NA
2016-12-20,2016,355,12,bozeman_2016_12_20_114805.jpg,106.56594,101.11014,108.14731,0.32015,0.33742,112.59315,5.37859,107.12143,4.58413,115.82279,5.14411,0.31927,0.00074,0.31929,0.31970,0.32011,0.33553,0.00436,0.33698,0.33779,0.33876,20.82012,NA,NA,NA,NA,NA
2016-12-21,2016,356,11,bozeman_2016_12_21_114805.jpg,119.77723,105.74963,104.57484,0.32035,0.36285,114.58486,15.57679,100.17036,13.45209,97.59508,13.48235,0.32076,0.00053,0.32069,0.32110,0.32130,0.36693,0.00381,0.36545,0.36914,0.37280,20.81785,NA,NA,NA,NA,NA
2016-12-22,2016,357,11,bozeman_2016_12_22_114805.jpg,115.78732,101.41151,99.27435,0.32044,0.36587,113.84269,11.47033,98.69184,9.72276,95.31942,9.76428,0.32063,0.00052,0.32076,0.32093,0.32123,0.36983,0.00389,0.36797,0.37203,0.37483,20.82322,NA,NA,NA,NA,NA
2016-12-23,2016,358,11,bozeman_2016_12_23_121806.jpg,120.49759,110.05965,113.83964,0.31957,0.34988,112.97942,15.48583,102.27700,12.43020,104.69224,11.92008,0.31964,0.00099,0.31957,0.32015,0.32057,0.35260,0.01179,0.34988,0.36273,0.36848,20.83623,NA,NA,NA,NA,NA
2016-12-24,2016,359,11,bozeman_2016_12_24_114805.jpg,115.42017,106.02575,109.89169,0.31999,0.34835,115.36228,10.10541,105.31047,8.95384,108.64482,9.41852,0.31979,0.00079,0.31966,0.32015,0.32077,0.35031,0.00565,0.34835,0.35171,0.35966,20.85688,NA,NA,NA,NA,NA
2016-12-25,2016,360,11,bozeman_2016_12_25_114805.jpg,120.19524,113.08969,131.23135,0.31025,0.32974,108.82030,6.87755,103.79051,6.32988,122.81009,6.88858,0.30939,0.00137,0.30947,0.31019,0.31106,0.32438,0.00468,0.32369,0.32814,0.32974,20.88509,NA,NA,NA,NA,NA
2016-12-26,2016,361,11,bozeman_2016_12_26_114805.jpg,101.83926,98.31330,110.19431,0.31679,0.32815,117.97508,21.82449,108.55512,18.35363,115.96876,18.97014,0.31709,0.00166,0.31692,0.31821,0.31903,0.34385,0.00960,0.34836,0.35147,0.35449,20.92107,NA,NA,NA,NA,NA
2016-12-27,2016,362,11,bozeman_2016_12_27_114805.jpg,92.72555,90.27654,101.98894,0.31677,0.32536,107.92393,12.16832,102.46554,11.40072,115.86146,12.37648,0.31404,0.00381,0.31567,0.31751,0.31779,0.33070,0.00560,0.33214,0.33436,0.33605,20.96458,NA,NA,NA,NA,NA
2016-12-28,2016,363,11,bozeman_2016_12_28_114805.jpg,108.28426,103.89234,114.44118,0.31809,0.33153,107.16258,7.46592,103.19949,6.31499,114.23101,7.14004,0.31794,0.00064,0.31809,0.31847,0.31875,0.33007,0.00787,0.33153,0.33541,0.33847,21.01568,NA,NA,NA,NA,NA
2016-12-29,2016,364,11,bozeman_2016_12_29_114806.jpg,111.27127,105.33366,114.34125,0.31828,0.33622,120.71635,17.60804,110.08213,13.19124,114.16047,12.02305,0.31910,0.00094,0.31916,0.31983,0.32003,0.34918,0.01483,0.35323,0.36018,0.36692,21.07435,NA,NA,NA,NA,NA
2016-12-30,2016,365,11,bozeman_2016_12_30_114805.jpg,100.24863,94.20661,110.18888,0.30923,0.32907,103.97777,5.53279,98.43186,4.13649,114.45207,2.93262,0.31057,0.00365,0.30944,0.31057,0.31696,0.32798,0.00862,0.32907,0.33334,0.33496,21.14057,NA,NA,NA,NA,NA
2016-12-31,2016,366,11,bozeman_2016_12_31_114805.jpg,117.21093,106.98739,111.76904,0.31845,0.34888,111.76689,12.95333,101.47389,11.54968,104.98088,12.26385,0.31894,0.00054,0.31882,0.31937,0.31964,0.35124,0.00228,0.35014,0.35257,0.35517,21.21420,NA,NA,NA,NA,NA
2017-01-01,2017,1,11,bozeman_2017_01_01_114805.jpg,123.33534,112.80738,126.74123,0.31086,0.33988,106.00214,10.12691,100.53344,8.30238,119.09172,8.89881,0.30864,0.00255,0.30872,0.31024,0.31227,0.32530,0.01230,0.32848,0.33294,0.33754,21.29554,NA,NA,NA,NA,NA
2017-01-02,2017,2,11,bozeman_2017_01_02_114805.jpg,117.99861,110.74445,127.58098,0.31080,0.33116,106.90675,8.25302,103.93569,6.05384,127.46995,7.86040,0.30715,0.00259,0.30673,0.30905,0.30970,0.31584,0.01499,0.31804,0.32753,0.33116,21.38423,NA,NA,NA,NA,NA
2017-01-03,2017,3,11,bozeman_2017_01_03_114806.jpg,112.55121,105.05724,116.24219,0.31468,0.33713,104.28120,15.12523,98.31812,15.14883,111.33030,19.44475,0.31329,0.00280,0.31453,0.31504,0.31538,0.33297,0.01072,0.33826,0.33888,0.34106,21.48035,NA,NA,NA,NA,NA
2017-01-04,2017,4,11,bozeman_2017_01_04_114805.jpg,117.50413,106.87381,115.82127,0.31415,0.34540,107.21912,16.39471,98.70365,14.95731,107.69620,16.93214,0.31484,0.00123,0.31419,0.31577,0.31660,0.34192,0.00243,0.34156,0.34338,0.34540,21.58386,NA,NA,NA,NA,NA
2017-01-05,2017,5,11,bozeman_2017_01_05_114806.jpg,114.25804,106.14590,116.59125,0.31498,0.33905,102.87444,11.89988,95.42584,11.03171,103.98820,12.31454,0.31571,0.00138,0.31518,0.31674,0.31770,0.34036,0.00256,0.33958,0.34087,0.34383,21.69471,NA,NA,NA,NA,NA
2017-01-06,2017,6,11,bozeman_2017_01_06_114805.jpg,94.27080,89.60454,98.07861,0.31780,0.33435,104.80796,18.94305,102.70550,15.77585,116.98050,15.78444,0.31649,0.00080,0.31664,0.31688,0.31716,0.32192,0.01368,0.32560,0.33227,0.33435,21.81286,NA,NA,NA,NA,NA
2017-01-07,2017,7,11,bozeman_2017_01_07_114805.jpg,118.86816,110.07054,117.55014,0.31767,0.34306,111.27335,20.29864,103.98331,17.33340,111.93114,16.65831,0.31776,0.00039,0.31767,0.31794,0.31840,0.33920,0.00636,0.33928,0.34357,0.34621,21.93827,NA,NA,NA,NA,NA
2017-01-08,2017,8,11,bozeman_2017_01_08_114805.jpg,115.91642,109.89941,120.55495,0.31729,0.33466,108.73677,13.35215,103.99834,12.40568,114.74474,13.45388,0.31758,0.00029,0.31766,0.31774,0.31781,0.33192,0.00262,0.33185,0.33397,0.33439,22.07087,NA,NA,NA,NA,NA
2017-01-09,2017,9,11,bozeman_2017_01_09_114805.jpg,105.25526,100.79471,117.56425,0.31147,0.32525,105.26726,10.10034,103.27634,8.54947,120.28329,7.10097,0.31394,0.00350,0.31387,0.31755,0.31787,0.31971,0.00847,0.32320,0.32695,0.32740,22.21061,NA,NA,NA,NA,NA
2017-01-10,2017,10,11,bozeman_2017_01_10_114805.jpg,106.26645,107.29014,126.59194,0.31542,0.31241,112.93039,7.06915,110.98131,6.98309,127.00263,7.73171,0.31623,0.00105,0.31641,0.31689,0.31749,0.32182,0.00456,0.32154,0.32572,0.32702,22.35744,NA,NA,NA,NA,NA
2017-01-11,2017,11,11,bozeman_2017_01_11_114805.jpg,129.10662,123.13210,138.40368,0.31520,0.33050,111.79645,15.91413,107.61215,12.54706,121.87620,12.33777,0.31532,0.00123,0.31567,0.31588,0.31621,0.32682,0.01121,0.32625,0.33000,0.33192,22.51128,NA,NA,NA,NA,NA
2017-01-12,2017,12,11,bozeman_2017_01_12_114805.jpg,131.34949,122.60201,137.44348,0.31324,0.33559,116.89797,12.05029,109.53342,11.47521,120.85217,13.84850,0.31548,0.00173,0.31549,0.31700,0.31745,0.33679,0.00522,0.33855,0.34085,0.34182,22.67208,NA,NA,NA,NA,NA
2017-01-13,2017,13,11,bozeman_2017_01_13_114805.jpg,122.04877,113.07808,121.13761,0.31740,0.34258,111.86167,11.37142,103.38138,10.53299,109.76905,11.71085,0.31813,0.00058,0.31802,0.31853,0.31876,0.34425,0.00234,0.34333,0.34550,0.34644,22.83976,NA,NA,NA,NA,NA
2017-01-14,2017,14,11,bozeman_2017_01_14_114805.jpg,120.83438,112.13761,120.15250,0.31756,0.34219,111.06887,12.67415,104.18524,11.45648,112.58223,12.97614,0.31785,0.00069,0.31774,0.31832,0.31873,0.33885,0.00856,0.34177,0.34319,0.34406,23.01427,NA,NA,NA,NA,NA
2017-01-15,2017,15,13,bozeman_2017_01_15_114805.jpg,117.88646,109.65230,118.00390,0.31733,0.34116,114.26587,13.06314,105.91557,11.30266,112.95584,11.56508,0.31797,0.00051,0.31788,0.31829,0.31855,0.34276,0.00350,0.34177,0.34465,0.34674,23.19553,NA,NA,NA,NA,NA
2017-01-16,2017,16,13,bozeman_2017_01_16_114805.jpg,123.69500,114.78363,122.87064,0.31765,0.34231,112.97634,12.66617,104.31953,11.52470,110.36423,12.46545,0.31842,0.00063,0.31865,0.31899,0.31909,0.34479,0.00306,0.34425,0.34563,0.34823,23.38348,NA,NA,NA,NA,NA
2017-01-17,2017,17,0,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-01-18,2017,18,13,bozeman_2017_01_18_114805.jpg,124.68107,115.71435,122.75104,0.31864,0.34334,115.38754,20.07436,111.42204,14.58251,124.03472,11.81189,0.31750,0.00151,0.31766,0.31806,0.31854,0.32706,0.01849,0.33605,0.34334,0.34514,23.77911,NA,NA,NA,NA,NA
2017-01-19,2017,19,13,bozeman_2017_01_19_114805.jpg,144.12299,134.37864,144.34946,0.31779,0.34084,110.30118,17.60353,104.35523,15.30600,113.90432,15.83883,0.31768,0.00115,0.31785,0.31835,0.31857,0.33521,0.00578,0.33574,0.33964,0.34079,23.98664,NA,NA,NA,NA,NA
2017-01-20,2017,20,13,bozeman_2017_01_20_114805.jpg,87.51766,89.47299,107.22633,0.31481,0.30793,124.68160,22.23311,116.39388,19.04452,125.34614,19.01476,0.31763,0.00099,0.31786,0.31815,0.31844,0.33937,0.01082,0.34327,0.34460,0.34608,24.20054,NA,NA,NA,NA,NA
2017-01-21,2017,21,13,bozeman_2017_01_21_114805.jpg,126.98748,121.26835,134.21456,0.31707,0.33202,111.77255,26.13460,108.88129,22.79313,122.90632,23.54603,0.31689,0.00120,0.31735,0.31764,0.31768,0.32433,0.01295,0.32613,0.33202,0.33367,24.42071,NA,NA,NA,NA,NA
2017-01-22,2017,22,13,bozeman_2017_01_22_114806.jpg,120.60162,112.75234,122.04736,0.31725,0.33934,113.15037,9.20204,107.68068,5.91093,118.63641,7.19271,0.31719,0.00163,0.31743,0.31813,0.31834,0.33305,0.01612,0.33985,0.34106,0.34265,24.64707,NA,NA,NA,NA,NA
2017-01-23,2017,23,13,bozeman_2017_01_23_114806.jpg,127.20042,121.35258,134.68078,0.31665,0.33191,108.83464,16.47959,103.53030,13.65228,117.72039,11.33959,0.31335,0.00512,0.31665,0.31763,0.31817,0.32857,0.01206,0.33191,0.33533,0.33955,24.87953,NA,NA,NA,NA,NA
2017-01-24,2017,24,13,bozeman_2017_01_24_114806.jpg,117.14715,109.86330,121.61283,0.31513,0.33603,114.37904,17.47827,107.88331,15.09950,119.48361,15.40633,0.31569,0.00090,0.31513,0.31628,0.31709,0.33413,0.00717,0.33656,0.33849,0.33986,25.11799,NA,NA,NA,NA,NA
2017-01-25,2017,25,13,bozeman_2017_01_25_114805.jpg,121.03194,115.55970,128.96894,0.31612,0.33109,115.46204,12.08342,112.72795,10.25768,127.79226,10.28461,0.31665,0.00052,0.31672,0.31677,0.31711,0.32395,0.00746,0.32599,0.32787,0.33230,25.36236,NA,NA,NA,NA,NA
2017-01-26,2017,26,13,bozeman_2017_01_26_114805.jpg,155.83210,145.00744,160.32165,0.31444,0.33791,138.12501,34.81758,128.96673,30.22208,141.79537,30.04553,0.31511,0.00236,0.31516,0.31642,0.31759,0.33536,0.01661,0.33906,0.34173,0.34579,25.61253,NA,NA,NA,NA,NA
2017-01-27,2017,27,13,bozeman_2017_01_27_114805.jpg,128.39086,120.66391,131.68074,0.31692,0.33722,122.73158,13.86703,114.30825,13.03109,122.89823,14.78048,0.31765,0.00072,0.31742,0.31769,0.31877,0.34112,0.00243,0.34021,0.34181,0.34499,25.86842,NA,NA,NA,NA,NA
2017-01-28,2017,28,12,bozeman_2017_01_28_114805.jpg,130.61362,121.52354,130.67820,0.31745,0.34119,120.95338,18.88595,113.29100,15.16848,121.87769,13.51977,0.31810,0.00065,0.31788,0.31838,0.31905,0.33848,0.00961,0.34156,0.34360,0.34837,26.12992,NA,NA,NA,NA,NA
2017-01-29,2017,29,13,bozeman_2017_01_29_114805.jpg,85.06885,80.57729,88.07559,0.31758,0.33528,113.03477,16.55150,107.05168,15.18222,116.61587,16.63553,0.31799,0.00080,0.31792,0.31834,0.31892,0.33560,0.00626,0.33463,0.34062,0.34201,26.39693,NA,NA,NA,NA,NA
2017-01-30,2017,30,13,bozeman_2017_01_30_114805.jpg,131.19507,121.47544,129.67884,0.31771,0.34313,121.81874,13.74256,113.09306,11.27423,120.47162,10.62984,0.31822,0.00048,0.31817,0.31861,0.31868,0.34229,0.00776,0.34394,0.34486,0.34662,26.66934,NA,NA,NA,NA,NA
2017-01-31,2017,31,13,bozeman_2017_01_31_114805.jpg,109.71516,104.80390,124.60979,0.30904,0.32352,100.24666,5.31133,97.00564,5.13327,117.95281,5.88721,0.30771,0.00099,0.30784,0.30862,0.30894,0.31804,0.00524,0.31835,0.32285,0.32382,26.94705,NA,NA,NA,NA,NA
2017-02-01,2017,32,14,bozeman_2017_02_01_114805.jpg,123.17870,116.76391,137.39448,0.30944,0.32644,103.32611,11.90904,101.33927,9.27875,125.71833,15.05831,0.30661,0.00350,0.30694,0.30821,0.30946,0.31308,0.02600,0.32442,0.32659,0.32930,27.22996,NA,NA,NA,NA,NA
2017-02-02,2017,33,14,bozeman_2017_02_02_114805.jpg,115.70635,110.53415,132.53203,0.30809,0.32251,108.37237,17.27964,103.63481,15.80248,124.53031,17.94503,0.30781,0.00190,0.30768,0.30860,0.31024,0.32189,0.01054,0.32354,0.32987,0.33409,27.51795,NA,NA,NA,NA,NA
2017-02-03,2017,34,14,bozeman_2017_02_03_114805.jpg,108.60433,103.91276,116.82171,0.31552,0.32976,109.03859,11.06441,106.08596,9.84263,121.35270,11.47349,0.31534,0.00097,0.31534,0.31590,0.31646,0.32391,0.00781,0.32608,0.32851,0.33003,27.81093,NA,NA,NA,NA,NA
2017-02-04,2017,35,14,bozeman_2017_02_04_114805.jpg,122.84321,120.03608,136.82366,0.31613,0.32352,114.94386,17.75013,111.51942,15.02343,126.43917,14.83750,0.31595,0.00216,0.31634,0.31701,0.31734,0.32496,0.01031,0.32485,0.33104,0.33807,28.10852,NA,NA,NA,NA,NA
